difficulty	stability	retrievability	delta_t	reps	lapses	last_date	due	r_history	t_history	p_history	states	time	factor
2.5	107.33	0.99	12.0	2	0	287.0	499	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
4.07	50.03	0.95	22.0	2	0	277.0	376	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
6.22	14.73	0.96	6.0	1	1	293.0	322	4,1,3	0,21.0,6.0	0.33,0.82,0.83	tensor([14.7342,  6.2178])	0.0	2.5
3.74	59.99	0.98	12.0	2	0	287.0	406	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
6.21	19.91	0.83	6.0	2	1	299.0	338	4,1,2,4	0,21.0,6.0,6.0	0.33,0.82,0.83,0.83	tensor([19.9139,  6.2113])	0.01	2.5
7.5	11.88	0.84	21.0	3	1	278.0	301	2,1,2,4,4	0,3.0,2.0,2.0,5.0	0.19,0.79,0.79,0.79,0.83	tensor([11.8804,  7.4951])	0.01	2.5
4.98	10.51	0.89	12.0	2	0	287.0	308	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
8.69	13.72	0.95	6.0	5	2	293.0	320	1,1,1,4,2,3,3,4	0,2.0,1.0,1.0,3.0,3.0,6.0,11.0	0.19,0.83,0.87,0.82,0.83,0.83,0.82,0.82	tensor([13.7182,  8.6936])	0.01	2.5
5.31	28.39	0.92	22.0	2	0	277.0	333	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
4.07	50.03	0.95	22.0	2	0	277.0	376	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
2.5	107.33	0.99	12.0	2	0	287.0	499	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
4.41	91.82	0.99	6.0	3	0	293.0	474	2,4,4	0,3.0,24.0	0.19,0.79,0.82	tensor([91.8188,  4.4081])	0.01	2.5
8.45	27.84	0.99	3.0	4	0	296.0	351	1,3,3,3	0,2.0,7.0,21.0	0.19,0.83,0.82,0.82	tensor([27.8450,  8.4457])	0.01	2.5
2.5	107.33	0.99	12.0	2	0	287.0	499	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
3.74	59.99	0.98	12.0	2	0	287.0	406	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
4.07	50.03	0.95	22.0	2	0	277.0	376	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
9.97	3.84	0.95	2.0	2	3	297.0	305	1,3,1,4,1,1,3,3	0,2.0,7.0,3.0,9.0,4.0,2.0,4.0	0.19,0.83,0.82,0.84,0.81,0.81,0.83,0.82	tensor([3.8385, 9.9719])	0.01	2.5
3.74	59.99	0.98	11.0	2	0	288.0	407	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
6.22	14.73	0.96	5.0	1	1	294.0	323	4,1,3	0,21.0,6.0	0.33,0.82,0.83	tensor([14.7342,  6.2178])	0.0	2.5
4.07	50.03	0.96	21.0	2	0	278.0	377	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
4.98	25.74	0.98	5.0	1	1	294.0	345	4,1,4	0,21.0,6.0	0.33,0.82,0.83	tensor([25.7436,  4.9775])	0.0	2.5
4.41	91.82	0.99	5.0	3	0	294.0	475	2,4,4	0,3.0,24.0	0.19,0.79,0.82	tensor([91.8188,  4.4081])	0.01	2.5
9.96	7.12	0.83	13.0	5	1	286.0	300	1,1,3,2,3,3,3	0,2.0,1.0,2.0,2.0,4.0,8.0	0.19,0.83,0.87,0.85,0.85,0.83,0.82	tensor([7.1205, 9.9580])	0.01	2.5
2.5	107.33	0.99	11.0	2	0	288.0	500	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
7.47	23.48	0.95	12.0	4	1	287.0	333	1,1,3,3,4,4	0,2.0,1.0,2.0,4.0,11.0	0.19,0.83,0.87,0.85,0.83,0.82	tensor([23.4784,  7.4672])	0.01	2.5
4.07	50.03	0.96	21.0	2	0	278.0	377	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
8.74	8.5	0.92	7.0	2	3	292.0	309	2,1,2,3,1,3,1,4,3	0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,6.0	0.19,0.79,0.79,0.79,0.80,0.83,0.82,0.84,0.82	tensor([8.5029, 8.7354])	0.01	2.5
4.07	50.03	0.96	21.0	2	0	278.0	377	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
7.22	22.11	0.92	18.0	3	0	281.0	325	1,4,3	0,2.0,12.0	0.19,0.83,0.82	tensor([22.1135,  7.2185])	0.01	2.5
8.44	10.56	0.86	16.0	4	0	283.0	304	1,3,2,4	0,2.0,7.0,7.0	0.19,0.83,0.82,0.82	tensor([10.5616,  8.4419])	0.01	2.5
3.74	59.99	0.98	11.0	2	0	288.0	407	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
8.1	26.48	0.98	4.0	3	1	295.0	347	2,1,3,4,3	0,3.0,2.0,5.0,18.0	0.19,0.79,0.79,0.81,0.82	tensor([26.4798,  8.0973])	0.01	2.5
7.79	9.0	0.84	16.0	1	1	283.0	301	3,1,3	0,11.0,5.0	0.3,0.82,0.80	tensor([9.0015, 7.7879])	0.0	2.5
7.22	22.11	0.92	18.0	3	0	281.0	325	1,4,3	0,2.0,12.0	0.19,0.83,0.82	tensor([22.1135,  7.2185])	0.01	2.5
8.75	4.34	0.91	4.0	1	1	295.0	304	1,2,4,2,2,1,4	0,2.0,2.0,7.0,7.0,7.0,3.0	0.19,0.83,0.83,0.82,0.82,0.82,0.84	tensor([4.3410, 8.7457])	0.01	2.5
9.02	6.42	0.84	11.0	2	1	288.0	301	3,1,2,3	0,11.0,5.0,5.0	0.3,0.82,0.80,0.80	tensor([6.4201, 9.0170])	0.0	2.5
4.98	10.51	0.9	11.0	2	0	288.0	309	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
10.0	3.83	0.9	4.0	6	2	295.0	303	1,1,1,2,3,3,3,2,2	0,2.0,1.0,1.0,1.0,2.0,4.0,8.0,8.0	0.19,0.83,0.87,0.82,0.82,0.83,0.82,0.81,0.81	tensor([ 3.8260, 10.0000])	0.01	2.5
4.41	91.82	1.0	4.0	3	0	295.0	476	2,4,4	0,3.0,24.0	0.19,0.79,0.82	tensor([91.8188,  4.4081])	0.01	2.5
3.74	59.99	0.98	10.0	2	0	289.0	408	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
3.74	59.99	0.98	10.0	2	0	289.0	408	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
4.98	10.51	0.9	10.0	2	0	289.0	310	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
9.02	6.41	0.94	4.0	1	1	295.0	308	3,2,1,3	0,11.0,11.0,5.0	0.3,0.82,0.82,0.80	tensor([6.4075, 9.0207])	0.0	2.5
3.74	59.99	0.98	10.0	2	0	289.0	408	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
8.73	7.84	0.84	13.0	2	1	286.0	301	1,3,1,3,4	0,2.0,7.0,3.0,6.0	0.19,0.83,0.82,0.84,0.82	tensor([7.8448, 8.7317])	0.01	2.5
5.65	52.96	0.99	4.0	3	0	295.0	400	2,4,3	0,3.0,24.0	0.19,0.79,0.82	tensor([52.9619,  5.6484])	0.01	2.5
2.5	107.33	0.99	10.0	2	0	289.0	501	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
2.5	107.33	0.99	10.0	2	0	289.0	501	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
7.5	17.52	0.98	4.0	2	2	295.0	330	3,1,1,4,4	0,11.0,5.0,3.0,8.0	0.3,0.82,0.80,0.79,0.82	tensor([17.5185,  7.4951])	0.01	2.5
6.88	26.98	0.95	14.0	3	0	285.0	338	2,3,3	0,3.0,14.0	0.19,0.79,0.82	tensor([26.9780,  6.8849])	0.0	2.5
6.55	23.45	0.96	9.0	3	0	290.0	336	3,2,3	0,11.0,11.0	0.3,0.82,0.82	tensor([23.4499,  6.5513])	0.0	2.5
5.31	28.39	0.93	20.0	2	0	279.0	335	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
7.22	22.11	0.92	17.0	3	0	282.0	326	1,4,3	0,2.0,12.0	0.19,0.83,0.82	tensor([22.1135,  7.2185])	0.01	2.5
10.0	2.55	0.85	4.0	2	1	295.0	300	2,3,1,2,2	0,3.0,14.0,5.0,5.0	0.19,0.79,0.82,0.82,0.82	tensor([ 2.5524, 10.0000])	0.01	2.5
9.97	5.35	0.92	4.0	2	2	295.0	306	1,3,1,3,1,3,3	0,2.0,7.0,3.0,6.0,3.0,6.0	0.19,0.83,0.82,0.84,0.82,0.82,0.81	tensor([5.3542, 9.9719])	0.01	2.5
6.88	26.98	0.95	14.0	3	0	285.0	338	2,3,3	0,3.0,14.0	0.19,0.79,0.82	tensor([26.9780,  6.8849])	0.0	2.5
5.31	28.39	0.93	20.0	2	0	279.0	335	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
9.69	10.51	0.82	21.0	4	0	299.0	320	1,3,3,2	0,2.0,7.0,21.0	0.19,0.83,0.82,0.82	tensor([10.5132,  9.6859])	0.01	2.5
9.35	5.95	0.87	8.0	1	1	291.0	303	2,3,1,3	0,3.0,14.0,5.0	0.19,0.79,0.82,0.82	tensor([5.9503, 9.3533])	0.0	2.5
6.22	14.73	0.98	3.0	1	1	296.0	325	4,1,3	0,21.0,6.0	0.33,0.82,0.83	tensor([14.7342,  6.2178])	0.0	2.5
6.22	14.73	0.98	3.0	1	1	296.0	325	4,1,3	0,21.0,6.0	0.33,0.82,0.83	tensor([14.7342,  6.2178])	0.0	2.5
8.1	13.9	0.93	9.0	3	1	290.0	317	2,1,4,2,4	0,3.0,2.0,8.0,8.0	0.19,0.79,0.79,0.82,0.82	tensor([13.8982,  8.0972])	0.01	2.5
4.98	10.51	0.91	9.0	2	0	290.0	311	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
5.65	52.96	0.99	3.0	3	0	296.0	401	2,4,3	0,3.0,24.0	0.19,0.79,0.82	tensor([52.9619,  5.6484])	0.01	2.5
8.75	4.33	0.91	4.0	1	1	295.0	304	2,2,2,3,2,1,4	0,3.0,3.0,3.0,7.0,7.0,3.0	0.19,0.79,0.79,0.79,0.82,0.82,0.83	tensor([4.3349, 8.7457])	0.01	2.5
9.67	9.96	0.89	11.0	5	0	288.0	308	1,2,3,3,3	0,2.0,2.0,5.0,10.0	0.19,0.83,0.83,0.81,0.82	tensor([9.9624, 9.6654])	0.01	2.5
4.98	10.51	0.91	9.0	2	0	290.0	311	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
4.07	50.03	0.96	19.0	2	0	280.0	379	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
8.73	7.85	0.88	10.0	2	1	289.0	305	1,2,4,1,3,4	0,2.0,2.0,7.0,3.0,6.0	0.19,0.83,0.83,0.82,0.84,0.82	tensor([7.8467, 8.7317])	0.01	2.5
9.96	9.6	0.99	1.0	3	1	298.0	317	1,3,1,3,3,3	0,2.0,7.0,3.0,6.0,11.0	0.19,0.83,0.82,0.84,0.82,0.82	tensor([9.6037, 9.9580])	0.01	2.5
3.74	59.99	0.98	9.0	2	0	290.0	409	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
5.64	46.16	0.97	13.0	3	0	286.0	377	2,3,4	0,3.0,14.0	0.19,0.79,0.82	tensor([46.1554,  5.6447])	0.01	2.5
7.79	9.0	0.85	14.0	1	1	285.0	303	3,1,3	0,11.0,5.0	0.3,0.82,0.80	tensor([9.0015, 7.7879])	0.0	2.5
10.0	1.53	0.87	2.0	0	3	297.0	300	2,2,1,3,3,1,3,1	0,3.0,3.0,2.0,4.0,7.0,3.0,6.0	0.19,0.79,0.79,0.79,0.80,0.82,0.84,0.82	tensor([ 1.5323, 10.0000])	0.01	2.5
2.5	107.33	0.99	9.0	2	0	290.0	502	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
7.21	17.18	0.88	21.0	3	0	278.0	312	1,3,4	0,2.0,7.0	0.19,0.83,0.82	tensor([17.1757,  7.2148])	0.01	2.5
6.88	26.98	0.95	13.0	3	0	286.0	339	2,3,3	0,3.0,14.0	0.19,0.79,0.82	tensor([26.9780,  6.8849])	0.0	2.5
9.34	9.14	0.99	1.0	3	1	298.0	316	2,1,3,4,2	0,3.0,2.0,5.0,18.0	0.19,0.79,0.79,0.81,0.82	tensor([9.1422, 9.3375])	0.01	2.5
6.55	23.45	0.97	7.0	3	0	292.0	338	3,2,3	0,11.0,11.0	0.3,0.82,0.82	tensor([23.4499,  6.5513])	0.0	2.5
7.21	17.18	0.89	20.0	3	0	279.0	313	1,3,4	0,2.0,7.0	0.19,0.83,0.82	tensor([17.1757,  7.2148])	0.01	2.5
4.41	91.82	1.0	2.0	3	0	297.0	478	2,4,4	0,3.0,24.0	0.19,0.79,0.82	tensor([91.8188,  4.4081])	0.01	2.5
5.65	52.96	1.0	2.0	3	0	297.0	402	2,4,3	0,3.0,24.0	0.19,0.79,0.82	tensor([52.9619,  5.6484])	0.01	2.5
2.5	107.33	0.99	8.0	2	0	291.0	503	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
7.22	22.11	0.93	15.0	3	0	284.0	328	1,4,3	0,2.0,12.0	0.19,0.83,0.82	tensor([22.1135,  7.2185])	0.01	2.5
6.89	12.35	0.98	2.0	3	0	297.0	321	2,4,2	0,3.0,24.0	0.19,0.79,0.82	tensor([12.3548,  6.8887])	0.01	2.5
4.07	50.03	0.96	18.0	2	0	281.0	380	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
5.98	37.63	0.96	15.0	3	0	284.0	358	1,4,4	0,2.0,12.0	0.19,0.83,0.82	tensor([37.6331,  5.9783])	0.01	2.5
5.64	46.16	0.97	12.0	3	0	287.0	378	2,3,4	0,3.0,14.0	0.19,0.79,0.82	tensor([46.1554,  5.6447])	0.01	2.5
3.74	59.99	0.99	8.0	2	0	291.0	410	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
5.31	28.39	0.93	18.0	2	0	281.0	337	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
6.89	12.35	0.98	2.0	3	0	297.0	321	2,4,2	0,3.0,24.0	0.19,0.79,0.82	tensor([12.3548,  6.8887])	0.01	2.5
4.98	10.51	0.92	8.0	2	0	291.0	312	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
5.31	28.39	0.93	18.0	2	0	281.0	337	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
8.13	6.94	0.84	12.0	3	0	287.0	301	2,3,2	0,3.0,14.0	0.19,0.79,0.82	tensor([6.9367, 8.1252])	0.0	2.5
4.07	50.03	0.96	18.0	2	0	281.0	380	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
7.21	17.18	0.89	20.0	3	0	279.0	313	1,3,4	0,2.0,7.0	0.19,0.83,0.82	tensor([17.1757,  7.2148])	0.01	2.5
4.98	10.51	0.92	8.0	2	0	291.0	312	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
8.73	7.63	0.94	4.0	3	2	295.0	310	2,1,1,4,4,2	0,3.0,2.0,1.0,3.0,15.0	0.19,0.79,0.79,0.84,0.83,0.82	tensor([7.6343, 8.7288])	0.01	2.5
2.5	107.33	0.99	7.0	2	0	292.0	504	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
6.55	15.42	0.92	12.0	1	1	287.0	317	3,1,4	0,11.0,5.0	0.3,0.82,0.80	tensor([15.4225,  6.5476])	0.0	2.5
5.31	28.39	0.94	17.0	2	0	282.0	338	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
4.98	25.74	1.0	1.0	1	1	298.0	349	4,1,4	0,21.0,6.0	0.33,0.82,0.83	tensor([25.7436,  4.9775])	0.0	2.5
9.99	3.74	0.94	2.0	2	3	297.0	304	1,2,1,1,4,3,1,2,3	0,2.0,2.0,1.0,1.0,3.0,9.0,4.0,4.0	0.19,0.83,0.83,0.87,0.82,0.83,0.82,0.82,0.82	tensor([3.7367, 9.9859])	0.01	2.5
10.0	1.27	0.85	2.0	0	2	297.0	300	3,1,2,2,1	0,11.0,5.0,5.0,5.0	0.3,0.82,0.80,0.80,0.80	tensor([ 1.2686, 10.0000])	0.0	2.5
10.0	1.27	0.92	1.0	0	2	298.0	301	3,2,1,1	0,11.0,11.0,5.0	0.3,0.82,0.82,0.80	tensor([ 1.2682, 10.0000])	0.0	2.5
3.74	59.99	0.99	7.0	2	0	292.0	411	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
3.74	59.99	0.99	7.0	2	0	292.0	411	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
4.07	50.03	0.96	17.0	2	0	282.0	381	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
2.5	107.33	0.99	7.0	2	0	292.0	504	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
4.07	50.03	0.96	17.0	2	0	282.0	381	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
5.64	46.16	0.97	11.0	3	0	288.0	379	2,3,4	0,3.0,14.0	0.19,0.79,0.82	tensor([46.1554,  5.6447])	0.01	2.5
2.5	107.33	0.99	7.0	2	0	292.0	504	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
5.31	40.38	0.98	6.0	3	0	293.0	373	3,2,4	0,11.0,11.0	0.3,0.82,0.82	tensor([40.3755,  5.3111])	0.01	2.5
6.22	14.73	0.99	1.0	1	1	298.0	327	4,1,3	0,21.0,6.0	0.33,0.82,0.83	tensor([14.7342,  6.2178])	0.0	2.5
2.5	107.33	0.99	7.0	2	0	292.0	504	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
7.79	5.76	0.9	6.0	3	0	293.0	304	3,2,2	0,11.0,11.0	0.3,0.82,0.82	tensor([5.7619, 7.7916])	0.0	2.5
3.74	59.99	0.99	7.0	2	0	292.0	411	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
8.75	8.92	0.95	4.0	5	0	295.0	313	1,3,2,2,4	0,2.0,7.0,7.0,7.0	0.19,0.83,0.82,0.82,0.82	tensor([8.9244, 8.7457])	0.01	2.5
5.31	28.39	0.94	16.0	2	0	283.0	339	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
10.0	1.12	0.83	2.0	1	3	299.0	301	1,3,1,4,1,1,2	0,2.0,7.0,3.0,9.0,4.0,2.0	0.19,0.83,0.82,0.84,0.81,0.81,0.83	tensor([ 1.1196, 10.0000])	0.01	2.5
4.98	10.51	0.94	6.0	2	0	293.0	314	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
10.0	0.56	0.78	2.0	0	6	299.0	300	1,2,1,3,3,1,3,1,3,1,1,1	0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0	0.19,0.83,0.83,0.87,0.85,0.83,0.85,0.83,0.85,0.83,0.85,0.78	tensor([ 0.5625, 10.0000])	0.01	2.5
6.88	26.98	0.96	10.0	3	0	289.0	342	2,3,3	0,3.0,14.0	0.19,0.79,0.82	tensor([26.9780,  6.8849])	0.0	2.5
8.45	16.81	0.99	1.0	4	0	298.0	331	1,4,2,3	0,2.0,12.0,12.0	0.19,0.83,0.82,0.82	tensor([16.8105,  8.4494])	0.01	2.5
2.5	107.33	0.99	6.0	2	0	293.0	505	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
4.98	10.51	0.94	6.0	2	0	293.0	314	4,2	0,21.0	0.33,0.82	tensor([10.5114,  4.9802])	0.0	2.5
5.98	37.63	0.96	13.0	3	0	286.0	360	1,4,4	0,2.0,12.0	0.19,0.83,0.82	tensor([37.6331,  5.9783])	0.01	2.5
3.74	59.99	0.99	6.0	2	0	293.0	412	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
4.07	50.03	0.97	16.0	2	0	283.0	382	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
7.79	5.76	0.91	5.0	3	0	294.0	305	3,2,2	0,11.0,11.0	0.3,0.82,0.82	tensor([5.7619, 7.7916])	0.0	2.5
5.31	28.39	0.94	16.0	2	0	283.0	339	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
4.07	50.03	0.97	16.0	2	0	283.0	382	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
6.88	26.98	0.96	10.0	3	0	289.0	342	2,3,3	0,3.0,14.0	0.19,0.79,0.82	tensor([26.9780,  6.8849])	0.0	2.5
5.31	28.39	0.94	16.0	2	0	283.0	339	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
4.07	50.03	0.97	16.0	2	0	283.0	382	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
5.31	28.39	0.94	16.0	2	0	283.0	339	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
5.31	28.39	0.94	16.0	2	0	283.0	339	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
5.65	12.35	0.83	23.0	2	0	276.0	300	2,4	0,3.0	0.19,0.79	tensor([12.3548,  5.6494])	0.0	2.5
8.46	10.51	0.85	17.0	3	0	282.0	303	1,3,3	0,2.0,7.0	0.19,0.83,0.82	tensor([10.5132,  8.4551])	0.0	2.5
3.74	59.99	0.99	5.0	2	0	294.0	413	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
6.55	15.42	0.93	10.0	1	1	289.0	319	3,1,4	0,11.0,5.0	0.3,0.82,0.80	tensor([15.4225,  6.5476])	0.0	2.5
5.31	28.39	0.94	15.0	2	0	284.0	340	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
5.31	40.38	0.99	4.0	3	0	295.0	375	3,2,4	0,11.0,11.0	0.3,0.82,0.82	tensor([40.3755,  5.3111])	0.01	2.5
2.5	107.33	0.99	5.0	2	0	294.0	506	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
7.21	17.18	0.9	17.0	3	0	282.0	316	1,3,4	0,2.0,7.0	0.19,0.83,0.82	tensor([17.1757,  7.2148])	0.01	2.5
4.07	50.03	0.97	15.0	2	0	284.0	383	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
5.31	28.39	0.94	15.0	2	0	284.0	340	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
4.07	50.03	0.97	15.0	2	0	284.0	383	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
7.21	17.18	0.9	17.0	3	0	282.0	316	1,3,4	0,2.0,7.0	0.19,0.83,0.82	tensor([17.1757,  7.2148])	0.01	2.5
3.74	59.99	0.99	5.0	2	0	294.0	413	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
8.46	10.51	0.85	17.0	3	0	282.0	303	1,3,3	0,2.0,7.0	0.19,0.83,0.82	tensor([10.5132,  8.4551])	0.0	2.5
8.46	10.51	0.85	17.0	3	0	282.0	303	1,3,3	0,2.0,7.0	0.19,0.83,0.82	tensor([10.5132,  8.4551])	0.0	2.5
6.88	26.98	0.96	9.0	3	0	290.0	343	2,3,3	0,3.0,14.0	0.19,0.79,0.82	tensor([26.9780,  6.8849])	0.0	2.5
7.48	13.78	0.93	10.0	5	2	289.0	316	2,1,1,2,2,3,4,4	0,3.0,2.0,1.0,1.0,1.0,2.0,6.0	0.19,0.79,0.79,0.84,0.84,0.84,0.84,0.82	tensor([13.7842,  7.4811])	0.01	2.5
8.46	10.51	0.85	17.0	3	0	282.0	303	1,3,3	0,2.0,7.0	0.19,0.83,0.82	tensor([10.5132,  8.4551])	0.0	2.5
9.99	3.84	0.92	3.0	1	1	296.0	304	1,2,3,3,1,3	0,2.0,2.0,5.0,10.0,4.0	0.19,0.83,0.83,0.81,0.82,0.83	tensor([3.8419, 9.9859])	0.01	2.5
6.88	26.98	0.96	9.0	3	0	290.0	343	2,3,3	0,3.0,14.0	0.19,0.79,0.82	tensor([26.9780,  6.8849])	0.0	2.5
4.07	50.03	0.97	14.0	2	0	285.0	384	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
8.11	12.83	0.91	12.0	2	1	287.0	312	2,1,4,3	0,3.0,2.0,8.0	0.19,0.79,0.79,0.82	tensor([12.8316,  8.1094])	0.01	2.5
8.45	7.65	0.92	6.0	1	1	293.0	308	1,4,1,4	0,2.0,12.0,5.0	0.19,0.83,0.82,0.81	tensor([7.6490, 8.4456])	0.01	2.5
5.31	28.39	0.95	14.0	2	0	285.0	341	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
9.35	5.95	0.95	3.0	1	1	296.0	308	2,3,1,3	0,3.0,14.0,5.0	0.19,0.79,0.82,0.82	tensor([5.9503, 9.3533])	0.0	2.5
2.5	107.33	1.0	4.0	2	0	295.0	507	4,4	0,21.0	0.33,0.82	tensor([107.3316,   2.4997])	0.0	2.5
6.88	33.72	1.0	1.0	4	0	298.0	365	2,2,4,3	0,3.0,3.0,18.0	0.19,0.79,0.79,0.82	tensor([33.7157,  6.8765])	0.01	2.5
9.03	2.29	0.87	3.0	0	1	296.0	301	3,2,1	0,11.0,11.0	0.3,0.82,0.82	tensor([2.2859, 9.0319])	0.0	2.5
3.74	59.99	0.99	4.0	2	0	295.0	414	4,3	0,21.0	0.33,0.82	tensor([59.9877,  3.7399])	0.0	2.5
4.07	50.03	0.97	14.0	2	0	285.0	384	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
6.22	3.23	0.88	4.0	0	1	295.0	301	4,1	0,21.0	0.33,0.82	tensor([3.2289, 6.2205])	0.0	2.5
8.46	10.51	0.86	16.0	3	0	283.0	304	1,3,3	0,2.0,7.0	0.19,0.83,0.82	tensor([10.5132,  8.4551])	0.0	2.5
4.07	50.03	0.97	14.0	2	0	285.0	384	3,4	0,11.0	0.3,0.82	tensor([50.0337,  4.0745])	0.0	2.5
9.99	2.86	0.93	2.0	1	3	297.0	303	1,3,1,1,4,1,3	0,2.0,7.0,3.0,2.0,6.0,3.0	0.19,0.83,0.82,0.84,0.82,0.81,0.82	tensor([2.8594, 9.9859])	0.01	2.5
5.64	46.16	0.98	8.0	3	0	291.0	382	2,3,4	0,3.0,14.0	0.19,0.79,0.82	tensor([46.1554,  5.6447])	0.01	2.5
5.31	28.39	0.95	14.0	2	0	285.0	341	3,3	0,11.0	0.3,0.82	tensor([28.3853,  5.3148])	0.0	2.5
